DL,764,ATL,MKE,810,910
WN,2647,ATL,MKE,940,1040
DL,2475,ATL,MKE,1050,1155
DL,1052,ATL,MKE,1206,1308
DL,2035,ATL,MKE,1513,1617
WN,993,ATL,MKE,1555,1655
DL,1663,ATL,MKE,1619,1726
DL,766,ATL,MKE,1930,2038
DL,769,ATL,MKE,2216,2321
WN,5477,ATL,MKE,2245,2355
DL,1856,ATL,MLB,917,1043
DL,2213,ATL,MLB,1212,1340
DL,1713,ATL,MLB,1535,1706
DL,1756,ATL,MLB,2105,2236
EV,5494,ATL,MLI,943,1039
EV,5192,ATL,MLI,1553,1645
EV,5053,ATL,MLI,2120,2214
EV,5087,ATL,MLU,1038,1118
EV,5122,ATL,MLU,1305,1341
EV,5526,ATL,MLU,1630,1707
EV,5429,ATL,MLU,1920,1959
EV,5593,ATL,MOB,816,838
OO,4650,ATL,MOB,1058,1119
EV,5236,ATL,MOB,1245,1300
OO,4822,ATL,MOB,1449,1506
EV,5129,ATL,MOB,1709,1724
DL,1576,ATL,MOB,1900,1920
EV,5206,ATL,MOB,2101,2117
DL,1945,ATL,MOB,2307,2320
DL,2056,ATL,MSN,1026,1134
DL,2617,ATL,MSN,1457,1608
DL,989,ATL,MSN,2000,2112
DL,2610,ATL,MSP,725,900
WN,2243,ATL,MSP,830,1015
DL,784,ATL,MSP,835,1016
DL,2256,ATL,MSP,1050,1229
DL,1172,ATL,MSP,1205,1340
DL,2843,ATL,MSP,1359,1541
DL,2276,ATL,MSP,1455,1640
WN,1615,ATL,MSP,1555,1735
DL,721,ATL,MSP,1630,1812
DL,2074,ATL,MSP,1727,1906
DL,2388,ATL,MSP,1910,2053
DL,314,ATL,MSP,2050,2232
DL,1390,ATL,MSP,2200,2340
WN,3130,ATL,MSP,2245,30
DL,1970,ATL,MSY,750,823
DL,2433,ATL,MSY,855,928
WN,2876,ATL,MSY,930,1000
DL,2646,ATL,MSY,945,1022
DL,754,ATL,MSY,1050,1128
DL,1119,ATL,MSY,1150,1223
WN,1604,ATL,MSY,1155,1225
DL,2425,ATL,MSY,1250,1324
WN,1689,ATL,MSY,1345,1420
DL,1862,ATL,MSY,1350,1427
DL,1293,ATL,MSY,1450,1529
DL,1277,ATL,MSY,1550,1626
DL,1973,ATL,MSY,1650,1728
F9,701,ATL,MSY,1705,1740
DL,321,ATL,MSY,1750,1826
DL,2476,ATL,MSY,1850,1927
WN,209,ATL,MSY,1900,1935
DL,552,ATL,MSY,2145,2222
DL,1064,ATL,MYR,1228,1335
DL,1780,ATL,MYR,1754,1909
DL,1667,ATL,MYR,2110,2224
EV,4900,ATL,OAJ,910,1029
EV,5307,ATL,OAJ,1205,1325
EV,5565,ATL,OAJ,1611,1730
EV,5052,ATL,OAJ,2116,2235
WN,3067,ATL,OAK,835,1110
DL,1147,ATL,OKC,816,933
DL,2481,ATL,OKC,1031,1150
DL,1221,ATL,OKC,1351,1512
DL,2483,ATL,OKC,1613,1733
DL,2047,ATL,OKC,1908,2032
DL,1259,ATL,OKC,2100,2227
WN,1443,ATL,OKC,2240,5
DL,2803,ATL,OMA,820,940
DL,2400,ATL,OMA,1129,1257
DL,1582,ATL,OMA,1539,1711
DL,923,ATL,OMA,1833,2005
DL,2643,ATL,OMA,2126,2254
AA,2564,ATL,ORD,500,618
F9,1307,ATL,ORD,640,740
OO,5559,ATL,ORD,701,809
NK,460,ATL,ORD,710,810
DL,2012,ATL,ORD,730,832
AA,1574,ATL,ORD,744,859
DL,2183,ATL,ORD,854,958
DL,1693,ATL,ORD,954,1058
UA,241,ATL,ORD,1010,1115
NK,762,ATL,ORD,1035,1131
DL,812,ATL,ORD,1055,1203
AA,1530,ATL,ORD,1155,1313
DL,1157,ATL,ORD,1214,1317
DL,1612,ATL,ORD,1344,1450
DL,392,ATL,ORD,1455,1604
DL,1977,ATL,ORD,1615,1720
OO,5606,ATL,ORD,1722,1829
DL,1777,ATL,ORD,1729,1834
DL,2112,ATL,ORD,1915,2021
DL,2241,ATL,ORD,2056,2156
OO,6296,ATL,ORD,2112,2220
NK,764,ATL,ORD,2113,2215
DL,1812,ATL,ORD,2206,2308
DL,1113,ATL,ORF,725,854
DL,1233,ATL,ORF,1025,1156
DL,2141,ATL,ORF,1221,1352
DL,2206,ATL,ORF,1418,1551
DL,1640,ATL,ORF,1535,1707
DL,2595,ATL,ORF,1700,1835
DL,1247,ATL,ORF,1920,2056
DL,2275,ATL,ORF,2051,2226
DL,2095,ATL,ORF,2216,2350
DL,1134,ATL,PBI,838,1023
DL,845,ATL,PBI,941,1133
WN,3718,ATL,PBI,955,1150
DL,1656,ATL,PBI,1100,1251
DL,2564,ATL,PBI,1215,1402
DL,768,ATL,PBI,1356,1546
DL,2448,ATL,PBI,1505,1657
DL,1053,ATL,PBI,1634,1824
DL,1285,ATL,PBI,1745,1934
DL,1081,ATL,PBI,1915,2105
DL,1229,ATL,PBI,2101,2253
WN,176,ATL,PBI,2120,2320
DL,1337,ATL,PBI,2305,51
DL,773,ATL,PDX,940,1209
DL,887,ATL,PDX,1655,1923
DL,503,ATL,PDX,1920,2153
EV,5356,ATL,PHF,941,1119
EV,5339,ATL,PHF,1252,1424
EV,5608,ATL,PHF,1535,1715
EV,5253,ATL,PHF,2109,2245
F9,1024,ATL,PHL,605,805
AA,1844,ATL,PHL,640,834
DL,1478,ATL,PHL,725,922
AA,1804,ATL,PHL,815,1019
WN,1939,ATL,PHL,830,1030
DL,1494,ATL,PHL,851,1055
DL,502,ATL,PHL,945,1145
AA,1864,ATL,PHL,1055,1253
DL,1561,ATL,PHL,1110,1311
DL,1761,ATL,PHL,1256,1457
DL,2236,ATL,PHL,1400,1606
DL,1661,ATL,PHL,1510,1720
WN,822,ATL,PHL,1555,1755
DL,2161,ATL,PHL,1640,1848
AA,2004,ATL,PHL,1735,1931
DL,2394,ATL,PHL,1750,1955
AA,849,ATL,PHL,1945,2142
DL,2094,ATL,PHL,1946,2147
NK,474,ATL,PHL,2010,2205
DL,813,ATL,PHL,2205,6
WN,367,ATL,PHL,2245,45
AA,778,ATL,PHX,730,1000
DL,1546,ATL,PHX,810,1024
WN,1408,ATL,PHX,935,1200
DL,1772,ATL,PHX,1055,1314
AA,413,ATL,PHX,1145,1355
DL,2046,ATL,PHX,1346,1602
DL,1115,ATL,PHX,1635,1848
AA,601,ATL,PHX,1800,2020
DL,1112,ATL,PHX,1919,2134
WN,2226,ATL,PHX,2105,2330
DL,1915,ATL,PHX,2140,2356
EV,4925,ATL,PIA,905,957
EV,4927,ATL,PIA,1410,1459
EV,4976,ATL,PIA,2107,2156
DL,975,ATL,PIT,731,903
WN,111,ATL,PIT,830,1010
DL,1295,ATL,PIT,910,1046
DL,1599,ATL,PIT,1051,1230
DL,1794,ATL,PIT,1253,1430
DL,1305,ATL,PIT,1417,1555
DL,1462,ATL,PIT,1528,1714
DL,1383,ATL,PIT,1725,1902
DL,953,ATL,PIT,2005,2148
DL,2421,ATL,PIT,2219,2359
WN,229,ATL,PIT,2235,15
DL,2212,ATL,PNS,842,852
DL,1353,ATL,PNS,1100,1115
DL,1270,ATL,PNS,1349,1403
DL,1814,ATL,PNS,1459,1516
DL,1236,ATL,PNS,1754,1811
DL,2187,ATL,PNS,2027,2041
DL,2147,ATL,PNS,2219,2235
DL,2225,ATL,PVD,934,1154
DL,2104,ATL,PVD,1454,1722
DL,772,ATL,PVD,2010,2236
DL,2840,ATL,PWM,2042,2317
DL,2351,ATL,RDU,735,850
DL,1294,ATL,RDU,841,957
DL,1177,ATL,RDU,1005,1128
WN,3101,ATL,RDU,1055,1215
DL,1803,ATL,RDU,1115,1235
DL,1564,ATL,RDU,1232,1350
DL,1077,ATL,RDU,1355,1515
DL,1666,ATL,RDU,1455,1616
WN,616,ATL,RDU,1605,1720
DL,1774,ATL,RDU,1620,1740
DL,743,ATL,RDU,1730,1850
DL,303,ATL,RDU,1959,2120
DL,889,ATL,RDU,2059,2218
DL,1083,ATL,RDU,2206,2326
WN,510,ATL,RDU,2210,2325
DL,2836,ATL,RDU,2315,33
DL,1334,ATL,RIC,730,856
WN,3193,ATL,RIC,855,1025
DL,2452,ATL,RIC,958,1128
DL,2399,ATL,RIC,1209,1340
DL,1178,ATL,RIC,1414,1545
DL,1307,ATL,RIC,1545,1715
WN,4002,ATL,RIC,1600,1730
DL,1198,ATL,RIC,1655,1827
DL,1124,ATL,RIC,1944,2119
DL,706,ATL,RIC,2210,2341
WN,2397,ATL,RIC,2235,5
EV,5143,ATL,ROA,925,1048
EV,4930,ATL,ROA,1218,1334
EV,5540,ATL,ROA,1502,1625
EV,4897,ATL,ROA,1759,1919
DL,2607,ATL,ROA,2115,2241
DL,1370,ATL,ROC,914,1117
DL,1584,ATL,ROC,1440,1645
DL,1111,ATL,ROC,2101,2311
EV,5269,ATL,RST,1341,1506
NK,557,ATL,RSW,715,843
DL,801,ATL,RSW,816,946
DL,1068,ATL,RSW,953,1128
WN,472,ATL,RSW,955,1140
DL,1458,ATL,RSW,1129,1305
DL,1136,ATL,RSW,1400,1543
DL,2396,ATL,RSW,1515,1657
DL,15,ATL,RSW,1659,1838
DL,2641,ATL,RSW,1959,2140
WN,2300,ATL,RSW,2105,2250
DL,1050,ATL,RSW,2212,2351
DL,1692,ATL,SAN,810,957
WN,296,ATL,SAN,855,1050
DL,2267,ATL,SAN,1115,1257
DL,1328,ATL,SAN,1640,1830
DL,1642,ATL,SAN,1815,2005
DL,2367,ATL,SAN,2100,2254
DL,1641,ATL,SAT,838,1016
DL,2132,ATL,SAT,940,1114
WN,985,ATL,SAT,1000,1150
DL,1790,ATL,SAT,1050,1228
DL,2553,ATL,SAT,1355,1532
DL,1871,ATL,SAT,1514,1655
DL,2426,ATL,SAT,1838,2013
WN,1989,ATL,SAT,2040,2220
DL,1630,ATL,SAT,2050,2228
DL,1828,ATL,SAV,835,934
DL,1990,ATL,SAV,944,1046
DL,1752,ATL,SAV,1105,1213
DL,1265,ATL,SAV,1305,1407
DL,1983,ATL,SAV,1455,1600
DL,1475,ATL,SAV,1616,1719
DL,1102,ATL,SAV,1755,1900
DL,2307,ATL,SAV,1925,2032
DL,2010,ATL,SAV,2046,2150
DL,1832,ATL,SAV,2200,2304
DL,1320,ATL,SAV,2310,11
OO,4745,ATL,SBN,1006,1159
EV,5038,ATL,SBN,1511,1706
OO,4701,ATL,SBN,1905,2057
OO,4684,ATL,SBN,2054,2245
DL,1522,ATL,SDF,812,928
DL,1302,ATL,SDF,1035,1154
DL,2496,ATL,SDF,1210,1329
DL,2184,ATL,SDF,1454,1615
DL,2064,ATL,SDF,1634,1755
DL,2500,ATL,SDF,1737,1859
DL,1205,ATL,SDF,1905,2029
DL,2605,ATL,SDF,2052,2217
DL,2491,ATL,SDF,2202,2324
AS,749,ATL,SEA,700,930
DL,2039,ATL,SEA,820,1056
DL,1929,ATL,SEA,940,1215
DL,1852,ATL,SEA,1110,1349
DL,1926,ATL,SEA,1300,1526
DL,2188,ATL,SEA,1621,1900
AS,745,ATL,SEA,1840,2115
DL,1760,ATL,SEA,1955,2232
UA,1900,ATL,SFO,718,950
DL,2049,ATL,SFO,810,1032
DL,2265,ATL,SFO,955,1221
DL,1680,ATL,SFO,1104,1330
DL,1880,ATL,SFO,1340,1604
DL,1775,ATL,SFO,1628,1857
UA,1608,ATL,SFO,1825,2057
DL,241,ATL,SFO,1926,2153
DL,2805,ATL,SFO,2106,2330
EV,5076,ATL,SGF,905,959
EV,5248,ATL,SGF,1238,1334
EV,5065,ATL,SGF,1642,1738
DL,2631,ATL,SGF,1931,2029
EV,5056,ATL,SHV,810,905
EV,4921,ATL,SHV,1100,1157
DL,2153,ATL,SHV,1350,1446
DL,330,ATL,SHV,1554,1650
EV,4994,ATL,SHV,1905,1955
EV,5261,ATL,SHV,2040,2132
EV,5345,ATL,SHV,2306,2356
DL,987,ATL,SJC,2000,2216
DL,323,ATL,SJU,815,1242
DL,559,ATL,SJU,950,1420
DL,1387,ATL,SJU,1126,1559
DL,549,ATL,SJU,1805,2236
DL,1105,ATL,SLC,815,1030
DL,1802,ATL,SLC,1100,1315
DL,1507,ATL,SLC,1215,1429
DL,974,ATL,SLC,1407,1620
DL,1841,ATL,SLC,1716,1925
DL,789,ATL,SLC,1855,2109
DL,1835,ATL,SLC,2159,12
DL,760,ATL,SMF,946,1159
DL,2258,ATL,SMF,1936,2200
DL,2109,ATL,SNA,1002,1153
DL,1251,ATL,SNA,1759,1958
DL,913,ATL,SNA,2000,2155
DL,2298,ATL,SRQ,909,1037
DL,1725,ATL,SRQ,1142,1309
DL,1297,ATL,SRQ,1415,1550
DL,2272,ATL,SRQ,1615,1747
DL,1242,ATL,SRQ,1908,2039
DL,776,ATL,SRQ,2215,2349
DL,2309,ATL,STL,812,851
WN,289,ATL,STL,930,1010
DL,1570,ATL,STL,1001,1044
DL,1423,ATL,STL,1150,1225
WN,477,ATL,STL,1335,1415
DL,2084,ATL,STL,1415,1457
DL,1199,ATL,STL,1502,1550
DL,1834,ATL,STL,1715,1758
WN,3154,ATL,STL,1855,1940
DL,791,ATL,STL,1955,2038
DL,1426,ATL,STL,2215,2257
DL,571,ATL,STT,959,1435
DL,2003,ATL,SYR,910,1112
DL,696,ATL,SYR,1454,1707
DL,2013,ATL,SYR,2050,2305
DL,2356,ATL,TLH,918,1024
EV,4958,ATL,TLH,1129,1234
EV,5028,ATL,TLH,1402,1507
DL,1360,ATL,TLH,1615,1718
EV,5243,ATL,TLH,1830,1934
DL,994,ATL,TLH,2011,2119
DL,2416,ATL,TLH,2206,2315
DL,1572,ATL,TPA,730,851
DL,1472,ATL,TPA,830,954
WN,1684,ATL,TPA,915,1045
DL,1891,ATL,TPA,930,1054
WN,1067,ATL,TPA,1015,1150
DL,2091,ATL,TPA,1029,1155
DL,1373,ATL,TPA,1130,1250
NK,228,ATL,TPA,1140,1300
DL,811,ATL,TPA,1240,1405
DL,2023,ATL,TPA,1331,1454
WN,206,ATL,TPA,1345,1515
DL,2172,ATL,TPA,1428,1550
WN,5111,ATL,TPA,1500,1630
DL,950,ATL,TPA,1530,1656
DL,2081,ATL,TPA,1627,1755
DL,2376,ATL,TPA,1728,1855
WN,2723,ATL,TPA,1730,1855
WN,255,ATL,TPA,1820,1945
DL,1758,ATL,TPA,1905,2031
DL,1797,ATL,TPA,2040,2203
WN,1816,ATL,TPA,2125,2255
DL,2304,ATL,TPA,2155,2322
DL,1491,ATL,TPA,2310,33
EV,5171,ATL,TRI,906,1010
EV,5085,ATL,TRI,1345,1446
EV,5103,ATL,TRI,1508,1613
EV,5099,ATL,TRI,1640,1743
DL,1154,ATL,TRI,1916,2025
DL,1529,ATL,TRI,2212,2317
F9,900,ATL,TTN,1450,1646
EV,5084,ATL,TUL,825,933
DL,2199,ATL,TUL,1057,1204
DL,2420,ATL,TUL,1347,1459
DL,2198,ATL,TUL,1631,1741
DL,1594,ATL,TUL,2114,2229
DL,2626,ATL,TUS,1132,1333
DL,1739,ATL,TUS,1935,2140
DL,2815,ATL,TYS,1030,1121
DL,835,ATL,TYS,1246,1340
EV,4999,ATL,TYS,1410,1504
DL,798,ATL,TYS,1530,1629
DL,1332,ATL,TYS,1725,1820
DL,2598,ATL,TYS,2258,2351
EV,5034,ATL,VLD,1043,1148
EV,5295,ATL,VLD,1437,1535
EV,5611,ATL,VLD,2102,2202
EV,4904,ATL,VPS,830,845
EV,4878,ATL,VPS,1132,1148
DL,1310,ATL,VPS,1344,1355
DL,2829,ATL,VPS,1533,1552
DL,2442,ATL,VPS,1658,1710
DL,2516,ATL,VPS,1930,1947
DL,2518,ATL,VPS,2218,2234
EV,5358,ATL,XNA,821,921
DL,2401,ATL,XNA,1030,1125
OO,4703,ATL,XNA,1513,1612
EV,5149,ATL,XNA,1715,1813
DL,2608,ATL,XNA,2106,2203
DL,2088,ATW,ATL,535,859
DL,1308,AUS,ATL,600,905
WN,472,AUS,ATL,605,915
F9,1490,AUS,ATL,700,1000
DL,1984,AUS,ATL,705,1013
DL,1868,AUS,ATL,1055,1405
DL,1858,AUS,ATL,1221,1529
DL,881,AUS,ATL,1436,1743
DL,925,AUS,ATL,1651,2003
DL,663,AUS,ATL,1834,2140
WN,505,AUS,ATL,1855,2200
EV,5333,AVL,ATL,550,649
DL,2576,AVL,ATL,700,806
EV,5226,AVL,ATL,1030,1130
EV,5222,AVL,ATL,1430,1534
DL,2556,AVL,ATL,1705,1817
EV,4971,AVL,ATL,1920,2027
DL,1840,AVP,ATL,600,822
DL,1065,BDL,ATL,600,843
DL,1054,BDL,ATL,725,1009
DL,2457,BDL,ATL,1024,1305
DL,1696,BDL,ATL,1242,1528
DL,2465,BDL,ATL,1520,1805
DL,1690,BDL,ATL,1704,1949
DL,1724,BDL,ATL,1835,2120
DL,667,BHM,ATL,530,726
DL,1914,BHM,ATL,630,847
DL,1379,BHM,ATL,730,941
DL,1051,BHM,ATL,910,1111
DL,1988,BHM,ATL,1015,1213
DL,2559,BHM,ATL,1125,1332
DL,2511,BHM,ATL,1303,1510
DL,116,BHM,ATL,1445,1645
DL,1626,BHM,ATL,1624,1830
DL,1510,BHM,ATL,1730,1934
DL,2525,BHM,ATL,1851,2058
EV,5422,BMI,ATL,605,843
EV,5460,BMI,ATL,1633,1910
DL,2485,BNA,ATL,530,735
DL,2054,BNA,ATL,645,904
DL,1324,BNA,ATL,800,1015
DL,2189,BNA,ATL,915,1121
DL,1066,BNA,ATL,1045,1252
DL,1412,BNA,ATL,1200,1417
DL,1257,BNA,ATL,1300,1510
DL,1676,BNA,ATL,1430,1641
DL,2599,BNA,ATL,1610,1827
DL,2176,BNA,ATL,1725,1941
DL,1173,BNA,ATL,1845,2102
DL,2477,BNA,ATL,2004,2213
WN,17,BOS,ATL,530,835
DL,900,BOS,ATL,600,904
DL,1501,BOS,ATL,715,1017
DL,1601,BOS,ATL,830,1130
DL,1701,BOS,ATL,940,1239
DL,800,BOS,ATL,1100,1401
WN,573,BOS,ATL,1110,1415
DL,1901,BOS,ATL,1205,1500
DL,981,BOS,ATL,1330,1626
DL,105,BOS,ATL,1445,1743
NK,146,BOS,ATL,1458,1755
WN,3154,BOS,ATL,1515,1815
DL,2846,BOS,ATL,1615,1914
DL,709,BOS,ATL,1745,2053
DL,1303,BOS,ATL,1920,2220
DL,1700,BOS,ATL,2025,2329
EV,5270,BQK,ATL,615,724
EV,4992,BQK,ATL,1200,1310
EV,5527,BQK,ATL,1629,1735
EV,5518,BTR,ATL,530,754
EV,5210,BTR,ATL,630,900
EV,5534,BTR,ATL,730,1001
EV,4886,BTR,ATL,815,1043
EV,5166,BTR,ATL,915,1142
EV,4915,BTR,ATL,1141,1411
DL,1278,BTR,ATL,1459,1726
EV,5440,BTR,ATL,1730,2000
DL,1266,BUF,ATL,610,825
DL,1672,BUF,ATL,1055,1305
DL,723,BUF,ATL,1309,1526
DL,1159,BUF,ATL,1605,1821
DL,1176,BUF,ATL,1906,2129
DL,1625,BWI,ATL,600,755
WN,296,BWI,ATL,615,820
DL,693,BWI,ATL,700,902
DL,1222,BWI,ATL,800,959
WN,3101,BWI,ATL,815,1020
DL,1825,BWI,ATL,900,1103
DL,1925,BWI,ATL,1000,1155
DL,995,BWI,ATL,1120,1319
WN,2752,BWI,ATL,1210,1410
DL,2125,BWI,ATL,1230,1432
DL,2325,BWI,ATL,1345,1549
NK,827,BWI,ATL,1409,1604
WN,186,BWI,ATL,1445,1645
DL,1153,BWI,ATL,1500,1701
DL,1425,BWI,ATL,1625,1829
WN,2181,BWI,ATL,1710,1910
DL,1824,BWI,ATL,1745,1950
DL,1117,BWI,ATL,1905,2115
WN,2935,BWI,ATL,1910,2115
WN,2216,BWI,ATL,2020,2220
DL,2143,CAE,ATL,545,647
DL,1590,CAE,ATL,700,808
EV,5555,CAE,ATL,830,943
EV,5111,CAE,ATL,946,1049
EV,5094,CAE,ATL,1159,1305
EV,5238,CAE,ATL,1300,1409
EV,4892,CAE,ATL,1520,1626
DL,1421,CAE,ATL,1815,1938
EV,5224,CAE,ATL,1930,2039
WN,1701,CAK,ATL,600,755
DL,2353,CAK,ATL,625,826
DL,1190,CAK,ATL,1119,1305
DL,2211,CAK,ATL,1521,1710
DL,1998,CAK,ATL,1805,1959
WN,540,CAK,ATL,1830,2020
DL,1748,CHA,ATL,600,650
DL,1340,CHA,ATL,700,750
EV,4933,CHA,ATL,804,905
EV,5538,CHA,ATL,920,1014
OO,4599,CHA,ATL,1043,1130
EV,5177,CHA,ATL,1143,1235
EV,4875,CHA,ATL,1322,1419
EV,4901,CHA,ATL,1558,1650
DL,1958,CHA,ATL,1700,1751
DL,1600,CHA,ATL,1950,2048
DL,817,CHO,ATL,600,740
OO,4594,CHO,ATL,1230,1411
EV,5496,CHO,ATL,1650,1830
DL,2372,CHS,ATL,530,642
DL,2575,CHS,ATL,630,741
DL,1836,CHS,ATL,730,850
DL,2252,CHS,ATL,845,1003
DL,1670,CHS,ATL,1015,1130
DL,1350,CHS,ATL,1130,1245
DL,1463,CHS,ATL,1245,1406
DL,1121,CHS,ATL,1415,1535
DL,2472,CHS,ATL,1530,1650
DL,1791,CHS,ATL,1700,1827
DL,2596,CHS,ATL,1835,2002
EV,5230,CID,ATL,600,910
EV,5068,CID,ATL,1705,1959
DL,2636,CLE,ATL,615,810
DL,2530,CLE,ATL,755,946
DL,1743,CLE,ATL,900,1054
DL,1470,CLE,ATL,1054,1241
DL,1474,CLE,ATL,1255,1445
F9,1407,CLE,ATL,1340,1520
DL,2528,CLE,ATL,1523,1712
DL,1732,CLE,ATL,1640,1830
DL,1946,CLE,ATL,1850,2043
NK,249,CLE,ATL,1940,2124
DL,823,CLT,ATL,535,644
DL,1230,CLT,ATL,700,814
AA,469,CLT,ATL,755,918
DL,1591,CLT,ATL,815,936
DL,2422,CLT,ATL,929,1045
AA,413,CLT,ATL,930,1048
DL,2609,CLT,ATL,1045,1154
AA,1814,CLT,ATL,1140,1301
DL,2251,CLT,ATL,1200,1321
DL,1095,CLT,ATL,1318,1445
AA,873,CLT,ATL,1319,1436
DL,2597,CLT,ATL,1430,1551
DL,2133,CLT,ATL,1545,1700
AA,601,CLT,ATL,1559,1710
DL,2642,CLT,ATL,1700,1829
AA,2041,CLT,ATL,1745,1858
DL,826,CLT,ATL,1815,1939
DL,1407,CLT,ATL,1949,2109
AA,861,CLT,ATL,2025,2140
DL,2197,CMH,ATL,550,730
WN,316,CMH,ATL,615,800
DL,2583,CMH,ATL,700,851
DL,2419,CMH,ATL,819,1002
DL,1681,CMH,ATL,950,1124
WN,206,CMH,ATL,1120,1255
DL,1276,CMH,ATL,1215,1359
DL,755,CMH,ATL,1415,1555
DL,1695,CMH,ATL,1640,1823
DL,1347,CMH,ATL,1823,2005
WN,323,CMH,ATL,1840,2020
DL,2114,COS,ATL,615,1109
DL,1125,CRW,ATL,700,830
EV,5582,CRW,ATL,1135,1304
EV,5425,CRW,ATL,1407,1534
OO,4735,CRW,ATL,1650,1815
EV,5072,CRW,ATL,1908,2035
EV,5046,CSG,ATL,600,643
EV,5190,CSG,ATL,1115,1158
EV,5566,CSG,ATL,1448,1535
EV,5474,CSG,ATL,1730,1817
DL,1143,CVG,ATL,600,741
DL,2315,CVG,ATL,705,849
DL,996,CVG,ATL,935,1110
DL,2103,CVG,ATL,1205,1337
DL,1417,CVG,ATL,1427,1603
DL,1126,CVG,ATL,1620,1751
DL,2106,CVG,ATL,1823,2005
DL,1146,DAB,ATL,715,841
DL,2387,DAB,ATL,1125,1254
DL,1087,DAB,ATL,1402,1535
DL,2439,DAB,ATL,1759,1932
WN,148,DAL,ATL,605,905
DL,2410,DAL,ATL,700,1001
WN,2464,DAL,ATL,935,1235
DL,1279,DAL,ATL,1003,1305
WN,2576,DAL,ATL,1225,1520
DL,1513,DAL,ATL,1241,1542
WN,1201,DAL,ATL,1525,1825
DL,2055,DAL,ATL,1550,1852
DL,2445,DAL,ATL,1800,2105
WN,2397,DAL,ATL,1900,2155
DL,2261,DAY,ATL,600,747
DL,1521,DAY,ATL,1022,1201
DL,1161,DAY,ATL,1426,1605
DL,2337,DAY,ATL,1812,1959
DL,839,DCA,ATL,600,750
WN,3067,DCA,ATL,600,755
DL,872,DCA,ATL,659,858
DL,1139,DCA,ATL,759,959
DL,1239,DCA,ATL,859,1104
WN,3092,DCA,ATL,900,1100
DL,1213,DCA,ATL,959,1151
DL,2648,DCA,ATL,1100,1255
WN,2361,DCA,ATL,1100,1255
DL,1363,DCA,ATL,1159,1357
DL,327,DCA,ATL,1259,1458
DL,1839,DCA,ATL,1400,1603
WN,1549,DCA,ATL,1430,1625
DL,151,DCA,ATL,1500,1658
DL,2651,DCA,ATL,1600,1801
WN,209,DCA,ATL,1630,1825
DL,1539,DCA,ATL,1700,1900
DL,2379,DCA,ATL,1800,2005
WN,2226,DCA,ATL,1825,2025
DL,1409,DCA,ATL,1900,2102
DL,1351,DCA,ATL,2000,2200
DL,1517,DEN,ATL,625,1115
DL,1616,DEN,ATL,745,1237
UA,410,DEN,ATL,955,1454
DL,1816,DEN,ATL,1030,1522
DL,1382,DEN,ATL,1155,1645
UA,311,DEN,ATL,1241,1730
WN,260,DEN,ATL,1245,1735
DL,1916,DEN,ATL,1321,1806
DL,1216,DEN,ATL,1445,1937
F9,422,DEN,ATL,1615,2101
DL,2016,DEN,ATL,1720,2211
UA,677,DEN,ATL,1731,2222
WN,501,DEN,ATL,1850,2335
WN,1789,DEN,ATL,2020,100
F9,420,DEN,ATL,2355,441
DL,1890,DFW,ATL,545,849
DL,1966,DFW,ATL,700,1006
AA,1641,DFW,ATL,710,1018
NK,163,DFW,ATL,800,1108
DL,1954,DFW,ATL,815,1118
AA,1427,DFW,ATL,905,1214
DL,1243,DFW,ATL,945,1242
AA,1473,DFW,ATL,1050,1357
DL,2310,DFW,ATL,1105,1408
AA,344,DFW,ATL,1210,1518
DL,1710,DFW,ATL,1220,1523
AA,1087,DFW,ATL,1330,1634
DL,2110,DFW,ATL,1330,1630
DL,1171,DFW,ATL,1450,1749
AA,232,DFW,ATL,1530,1836
DL,1910,DFW,ATL,1605,1908
AA,1487,DFW,ATL,1645,1948
DL,30,DFW,ATL,1715,2014
AA,2408,DFW,ATL,1820,2125
DL,1810,DFW,ATL,1830,2134
AA,1178,DFW,ATL,2051,2355
EV,5275,DHN,ATL,535,728
EV,5113,DHN,ATL,1050,1247
EV,5006,DHN,ATL,1406,1602
EV,5066,DHN,ATL,1750,1949
DL,1952,DSM,ATL,600,905
DL,2541,DSM,ATL,1150,1453
DL,1532,DSM,ATL,1659,2002
DL,2283,DTW,ATL,600,806
WN,819,DTW,ATL,655,855
DL,2794,DTW,ATL,730,943
DL,1893,DTW,ATL,840,1056
DL,1715,DTW,ATL,1013,1222
WN,349,DTW,ATL,1105,1305
DL,1071,DTW,ATL,1200,1408
DL,316,DTW,ATL,1345,1545
DL,901,DTW,ATL,1453,1657
DL,821,DTW,ATL,1635,1841
DL,630,DTW,ATL,1750,2000
WN,5141,DTW,ATL,1815,2020
NK,567,DTW,ATL,1827,2023
DL,176,DTW,ATL,1900,2113
DL,2403,DTW,ATL,2000,2207
DL,508,ECP,ATL,600,809
DL,2430,ECP,ATL,715,926
DL,1617,ECP,ATL,952,1155
DL,1733,ECP,ATL,1152,1403
DL,2506,ECP,ATL,1439,1650
DL,1403,ECP,ATL,1742,1958
DL,851,ELP,ATL,630,1127
DL,2136,ELP,ATL,1145,1645
DL,2812,ELP,ATL,1612,2115
DL,2613,EVV,ATL,600,830
EV,5069,EVV,ATL,930,1153
EV,5342,EVV,ATL,1723,1950
EV,5313,EWN,ATL,600,733
EV,5398,EWN,ATL,1511,1648
DL,575,EWR,ATL,600,833
UA,241,EWR,ATL,622,900
